PinOut_1,PinOut_2,Voltage_1,Voltage_2,P_x,P_y,S1,dS1_dV,dPx_dV,dPy_dV,Mode_Locked,S1_MLd
220,186,4.31372549,3.647058824,64,47,0.1532,-0.0625,2,7,0,#N/A
220,187,4.31372549,3.666666667,63,39,0.2353,0.0821,-1,-8,0,#N/A
220,188,4.31372549,3.68627451,71,34,0.3524,0.1171,8,-5,0,#N/A
220,189,4.31372549,3.705882353,70,31,0.3861,0.0337,-1,-3,0,#N/A
220,190,4.31372549,3.725490196,71,31,0.3922,0.0061,1,0,0,#N/A
220,191,4.31372549,3.745098039,79,25,0.5192,0.127,8,-6,0,#N/A
220,192,4.31372549,3.764705882,85,32,0.453,-0.0662,6,7,0,#N/A
220,193,4.31372549,3.784313725,78,25,0.5146,0.0616,-7,-7,0,#N/A
220,194,4.31372549,3.803921569,86,24,0.5636,0.049,8,-1,0,#N/A
220,195,4.31372549,3.823529412,90,27,0.5385,-0.0251,4,3,0,#N/A
220,196,4.31372549,3.843137255,85,21,0.6038,0.0653,-5,-6,0,#N/A
220,197,4.31372549,3.862745098,87,26,0.5398,-0.064,2,5,0,#N/A
220,198,4.31372549,3.882352941,93,16,0.7064,0.1666,6,-10,0,#N/A
220,199,4.31372549,3.901960784,90,18,0.6667,-0.0397,-3,2,0,#N/A
220,200,4.31372549,3.921568627,90,25,0.5652,-0.1015,0,7,0,#N/A
220,201,4.31372549,3.941176471,86,22,0.5926,0.0274,-4,-3,0,#N/A
220,202,4.31372549,3.960784314,87,23,0.5818,-0.0108,1,1,0,#N/A
220,203,4.31372549,3.980392157,86,20,0.6226,0.0408,-1,-3,0,#N/A
220,204,4.31372549,4,86,22,0.5926,-0.03,0,2,0,#N/A
220,205,4.31372549,4.019607843,81,17,0.6531,0.0605,-5,-5,0,#N/A
220,206,4.31372549,4.039215686,79,24,0.534,-0.1191,-2,7,0,#N/A
220,207,4.31372549,4.058823529,77,32,0.4128,-0.1212,-2,8,0,#N/A
220,208,4.31372549,4.078431373,73,32,0.3905,-0.0223,-4,0,0,#N/A
220,209,4.31372549,4.098039216,71,35,0.3396,-0.0509,-2,3,0,#N/A
220,210,4.31372549,4.117647059,64,30,0.3617,0.0221,-7,-5,0,#N/A
220,211,4.31372549,4.137254902,63,37,0.26,-0.1017,-1,7,0,#N/A
220,212,4.31372549,4.156862745,62,37,0.2525,-0.0075,-1,0,0,#N/A
220,213,4.31372549,4.176470588,73,32,0.3905,0.138,11,-5,0,#N/A
220,214,4.31372549,4.196078431,70,31,0.3861,-0.0044,-3,-1,0,#N/A
220,215,4.31372549,4.215686275,67,33,0.34,-0.0461,-3,2,0,#N/A
220,216,4.31372549,4.235294118,60,40,0.2,-0.14,-7,7,0,#N/A
220,217,4.31372549,4.254901961,59,42,0.1683,-0.0317,-1,2,0,#N/A
220,218,4.31372549,4.274509804,56,40,0.1667,-0.0016,-3,-2,0,#N/A
220,219,4.31372549,4.294117647,58,41,0.1717,0.005,2,1,0,#N/A
220,220,4.31372549,4.31372549,53,46,0.0707,-0.101,-5,5,0,#N/A
220,221,4.31372549,4.333333333,47,38,0.1059,0.0352,-6,-8,0,#N/A
220,222,4.31372549,4.352941176,42,41,0.012,-0.0939,-5,3,0,#N/A
220,223,4.31372549,4.37254902,39,46,-0.0824,-0.0944,-3,5,0,#N/A
220,224,4.31372549,4.392156863,38,54,-0.1739,-0.0915,-1,8,0,#N/A
220,225,4.31372549,4.411764706,28,54,-0.3171,-0.1432,-10,0,0,#N/A
220,226,4.31372549,4.431372549,36,57,-0.2258,0.0913,8,3,0,#N/A
220,227,4.31372549,4.450980392,34,59,-0.2688,-0.043,-2,2,0,#N/A
220,228,4.31372549,4.470588235,38,62,-0.24,0.0288,4,3,0,#N/A
220,229,4.31372549,4.490196078,33,61,-0.2979,-0.0579,-5,-1,0,#N/A
220,230,4.31372549,4.509803922,38,60,-0.2245,0.0734,5,-1,0,#N/A
220,231,4.31372549,4.529411765,39,60,-0.2121,0.0124,1,0,0,#N/A
220,232,4.31372549,4.549019608,36,63,-0.2727,-0.0606,-3,3,0,#N/A
220,233,4.31372549,4.568627451,40,62,-0.2157,0.057,4,-1,0,#N/A
220,234,4.31372549,4.588235294,40,60,-0.2,0.0157,0,-2,0,#N/A
220,235,4.31372549,4.607843137,38,63,-0.2475,-0.0475,-2,3,0,#N/A
220,236,4.31372549,4.62745098,41,51,-0.1087,0.1388,3,-12,0,#N/A
220,237,4.31372549,4.647058824,44,57,-0.1287,-0.02,3,6,0,#N/A
220,238,4.31372549,4.666666667,46,60,-0.1321,-0.0034,2,3,0,#N/A
220,239,4.31372549,4.68627451,44,51,-0.0737,0.0584,-2,-9,0,#N/A
220,240,4.31372549,4.705882353,40,66,-0.2453,-0.1716,-4,15,0,#N/A
220,241,4.31372549,4.725490196,47,56,-0.0874,0.1579,7,-10,0,#N/A
220,242,4.31372549,4.745098039,44,50,-0.0638,0.0236,-3,-6,0,#N/A
220,243,4.31372549,4.764705882,51,51,0,0.0638,7,1,0,#N/A
220,244,4.31372549,4.784313725,49,54,-0.0485,-0.0485,-2,3,0,#N/A
220,245,4.31372549,4.803921569,50,49,0.0101,0.0586,1,-5,0,#N/A
220,246,4.31372549,4.823529412,46,48,-0.0213,-0.0314,-4,-1,0,#N/A
220,247,4.31372549,4.843137255,47,58,-0.1048,-0.0835,1,10,0,#N/A
220,248,4.31372549,4.862745098,47,51,-0.0408,0.064,0,-7,0,#N/A
220,249,4.31372549,4.882352941,42,53,-0.1158,-0.075,-5,2,0,#N/A
220,250,4.31372549,4.901960784,43,52,-0.0947,0.0211,1,-1,0,#N/A
220,251,4.31372549,4.921568627,49,47,0.0208,0.1155,6,-5,0,#N/A
220,252,4.31372549,4.941176471,45,57,-0.1176,-0.1384,-4,10,0,#N/A
220,253,4.31372549,4.960784314,32,56,-0.2727,-0.1551,-13,-1,0,#N/A
220,254,4.31372549,4.980392157,14,73,-0.6782,-0.4055,-18,17,0,#N/A
221,0,4.333333333,0,11,78,-0.7528,-0.0746,-3,5,0,#N/A
221,1,4.333333333,0.019607843,12,91,-0.767,-0.0142,1,13,0,#N/A
221,2,4.333333333,0.039215686,13,82,-0.7263,0.0407,1,-9,0,#N/A
221,3,4.333333333,0.058823529,14,78,-0.6957,0.0306,1,-4,0,#N/A
221,4,4.333333333,0.078431373,0,80,-1,-0.3043,-14,2,0,#N/A
221,5,4.333333333,0.098039216,11,80,-0.7582,0.2418,11,0,0,#N/A
221,6,4.333333333,0.117647059,11,78,-0.7528,0.0054,0,-2,0,#N/A
221,7,4.333333333,0.137254902,5,92,-0.8969,-0.1441,-6,14,0,#N/A
221,8,4.333333333,0.156862745,0,80,-1,-0.1031,-5,-12,0,#N/A
221,9,4.333333333,0.176470588,4,79,-0.9036,0.0964,4,-1,0,#N/A
221,10,4.333333333,0.196078431,0,80,-1,-0.0964,-4,1,0,#N/A
221,11,4.333333333,0.215686275,0,78,-1,0,0,-2,0,#N/A
221,12,4.333333333,0.235294118,7,77,-0.8333,0.1667,7,-1,0,#N/A
221,13,4.333333333,0.254901961,7,82,-0.8427,-0.0094,0,5,0,#N/A
221,14,4.333333333,0.274509804,4,60,-0.875,-0.0323,-3,-22,0,#N/A
221,15,4.333333333,0.294117647,1,78,-0.9747,-0.0997,-3,18,0,#N/A
221,16,4.333333333,0.31372549,4,75,-0.8987,0.076,3,-3,0,#N/A
221,17,4.333333333,0.333333333,7,83,-0.8444,0.0543,3,8,0,#N/A
221,18,4.333333333,0.352941176,5,85,-0.8889,-0.0445,-2,2,0,#N/A
221,19,4.333333333,0.37254902,22,75,-0.5464,0.3425,17,-10,0,#N/A
221,20,4.333333333,0.392156863,22,73,-0.5368,0.0096,0,-2,0,#N/A
221,21,4.333333333,0.411764706,26,71,-0.4639,0.0729,4,-2,0,#N/A
221,22,4.333333333,0.431372549,32,71,-0.3786,0.0853,6,0,0,#N/A
221,23,4.333333333,0.450980392,36,70,-0.3208,0.0578,4,-1,0,#N/A
221,24,4.333333333,0.470588235,34,67,-0.3267,-0.0059,-2,-3,0,#N/A
221,25,4.333333333,0.490196078,34,64,-0.3061,0.0206,0,-3,0,#N/A
221,26,4.333333333,0.509803922,37,57,-0.2128,0.0933,3,-7,0,#N/A
221,27,4.333333333,0.529411765,44,51,-0.0737,0.1391,7,-6,0,#N/A
221,28,4.333333333,0.549019608,47,59,-0.1132,-0.0395,3,8,0,#N/A
221,29,4.333333333,0.568627451,47,49,-0.0208,0.0924,0,-10,0,#N/A
221,30,4.333333333,0.588235294,55,43,0.1224,0.1432,8,-6,0,#N/A
221,31,4.333333333,0.607843137,66,48,0.1579,0.0355,11,5,0,#N/A
221,32,4.333333333,0.62745098,61,37,0.2449,0.087,-5,-11,0,#N/A
221,33,4.333333333,0.647058824,65,42,0.215,-0.0299,4,5,0,#N/A
221,34,4.333333333,0.666666667,67,34,0.3267,0.1117,2,-8,0,#N/A
221,35,4.333333333,0.68627451,72,38,0.3091,-0.0176,5,4,0,#N/A
221,36,4.333333333,0.705882353,75,39,0.3158,0.0067,3,1,0,#N/A
221,37,4.333333333,0.725490196,68,33,0.3465,0.0307,-7,-6,0,#N/A
221,38,4.333333333,0.745098039,72,24,0.5,0.1535,4,-9,0,#N/A
221,39,4.333333333,0.764705882,70,27,0.4433,-0.0567,-2,3,0,#N/A
221,40,4.333333333,0.784313725,75,33,0.3889,-0.0544,5,6,0,#N/A
221,41,4.333333333,0.803921569,73,31,0.4038,0.0149,-2,-2,0,#N/A
221,42,4.333333333,0.823529412,72,33,0.3714,-0.0324,-1,2,0,#N/A
221,43,4.333333333,0.843137255,79,31,0.4364,0.065,7,-2,0,#N/A
221,44,4.333333333,0.862745098,77,39,0.3276,-0.1088,-2,8,0,#N/A
221,45,4.333333333,0.882352941,67,34,0.3267,-0.0009,-10,-5,0,#N/A
221,46,4.333333333,0.901960784,69,39,0.2778,-0.0489,2,5,0,#N/A
221,47,4.333333333,0.921568627,65,40,0.2381,-0.0397,-4,1,0,#N/A
221,48,4.333333333,0.941176471,54,40,0.1489,-0.0892,-11,0,0,#N/A
221,49,4.333333333,0.960784314,59,50,0.0826,-0.0663,5,10,0,#N/A
221,50,4.333333333,0.980392157,54,53,0.0093,-0.0733,-5,3,0,#N/A
221,51,4.333333333,1,55,52,0.028,0.0187,1,-1,0,#N/A
221,52,4.333333333,1.019607843,49,58,-0.0841,-0.1121,-6,6,0,#N/A
221,53,4.333333333,1.039215686,43,58,-0.1485,-0.0644,-6,0,0,#N/A
221,54,4.333333333,1.058823529,41,63,-0.2115,-0.063,-2,5,0,#N/A
221,55,4.333333333,1.078431373,36,61,-0.2577,-0.0462,-5,-2,0,#N/A
221,56,4.333333333,1.098039216,40,63,-0.2233,0.0344,4,2,0,#N/A
221,57,4.333333333,1.117647059,28,73,-0.4455,-0.2222,-12,10,0,#N/A
221,58,4.333333333,1.137254902,20,74,-0.5745,-0.129,-8,1,0,#N/A
221,59,4.333333333,1.156862745,19,74,-0.5914,-0.0169,-1,0,0,#N/A
221,60,4.333333333,1.176470588,15,76,-0.6703,-0.0789,-4,2,0,#N/A
221,61,4.333333333,1.196078431,17,69,-0.6047,0.0656,2,-7,0,#N/A
221,62,4.333333333,1.215686275,12,85,-0.7526,-0.1479,-5,16,0,#N/A
221,63,4.333333333,1.235294118,11,83,-0.766,-0.0134,-1,-2,0,#N/A
221,64,4.333333333,1.254901961,8,81,-0.8202,-0.0542,-3,-2,0,#N/A
221,65,4.333333333,1.274509804,7,81,-0.8409,-0.0207,-1,0,0,#N/A
221,66,4.333333333,1.294117647,5,77,-0.878,-0.0371,-2,-4,0,#N/A
221,67,4.333333333,1.31372549,3,78,-0.9259,-0.0479,-2,1,0,#N/A
221,68,4.333333333,1.333333333,4,79,-0.9036,0.0223,1,1,0,#N/A
221,69,4.333333333,1.352941176,3,83,-0.9302,-0.0266,-1,4,0,#N/A
221,70,4.333333333,1.37254902,6,86,-0.8696,0.0606,3,3,0,#N/A
221,71,4.333333333,1.392156863,2,82,-0.9524,-0.0828,-4,-4,0,#N/A
221,72,4.333333333,1.411764706,5,82,-0.8851,0.0673,3,0,0,#N/A
221,73,4.333333333,1.431372549,0,82,-1,-0.1149,-5,0,0,#N/A
221,74,4.333333333,1.450980392,5,80,-0.8824,0.1176,5,-2,0,#N/A
221,75,4.333333333,1.470588235,15,78,-0.6774,0.205,10,-2,0,#N/A
221,76,4.333333333,1.490196078,15,73,-0.6591,0.0183,0,-5,0,#N/A
221,77,4.333333333,1.509803922,22,68,-0.5111,0.148,7,-5,0,#N/A
221,78,4.333333333,1.529411765,28,61,-0.3708,0.1403,6,-7,0,#N/A
221,79,4.333333333,1.549019608,29,71,-0.42,-0.0492,1,10,0,#N/A
221,80,4.333333333,1.568627451,35,67,-0.3137,0.1063,6,-4,0,#N/A
221,81,4.333333333,1.588235294,31,61,-0.3261,-0.0124,-4,-6,0,#N/A
221,82,4.333333333,1.607843137,47,59,-0.1132,0.2129,16,-2,0,#N/A
221,83,4.333333333,1.62745098,48,57,-0.0857,0.0275,1,-2,0,#N/A
221,84,4.333333333,1.647058824,51,51,0,0.0857,3,-6,0,#N/A
221,85,4.333333333,1.666666667,52,50,0.0196,0.0196,1,-1,0,#N/A
221,86,4.333333333,1.68627451,63,46,0.156,0.1364,11,-4,0,#N/A
221,87,4.333333333,1.705882353,65,41,0.2264,0.0704,2,-5,0,#N/A
221,88,4.333333333,1.725490196,67,44,0.2072,-0.0192,2,3,0,#N/A
221,89,4.333333333,1.745098039,66,42,0.2222,0.015,-1,-2,0,#N/A
221,90,4.333333333,1.764705882,69,39,0.2778,0.0556,3,-3,0,#N/A
221,91,4.333333333,1.784313725,70,35,0.3333,0.0555,1,-4,0,#N/A
221,92,4.333333333,1.803921569,74,35,0.3578,0.0245,4,0,0,#N/A
221,93,4.333333333,1.823529412,71,31,0.3922,0.0344,-3,-4,0,#N/A
221,94,4.333333333,1.843137255,71,30,0.4059,0.0137,0,-1,0,#N/A
221,95,4.333333333,1.862745098,79,30,0.4495,0.0436,8,0,0,#N/A
221,96,4.333333333,1.882352941,75,35,0.3636,-0.0859,-4,5,0,#N/A
221,97,4.333333333,1.901960784,76,33,0.3945,0.0309,1,-2,0,#N/A
221,98,4.333333333,1.921568627,69,30,0.3939,-0.0006,-7,-3,0,#N/A
221,99,4.333333333,1.941176471,72,36,0.3333,-0.0606,3,6,0,#N/A
221,100,4.333333333,1.960784314,70,33,0.3592,0.0259,-2,-3,0,#N/A
221,101,4.333333333,1.980392157,66,36,0.2941,-0.0651,-4,3,0,#N/A
221,102,4.333333333,2,59,46,0.1238,-0.1703,-7,10,0,#N/A
221,103,4.333333333,2.019607843,59,39,0.2041,0.0803,0,-7,0,#N/A
221,104,4.333333333,2.039215686,61,49,0.1091,-0.095,2,10,0,#N/A
221,105,4.333333333,2.058823529,50,50,0,-0.1091,-11,1,0,#N/A
221,106,4.333333333,2.078431373,48,53,-0.0495,-0.0495,-2,3,0,#N/A
221,107,4.333333333,2.098039216,54,55,-0.0092,0.0403,6,2,0,#N/A
221,108,4.333333333,2.117647059,39,62,-0.2277,-0.2185,-15,7,0,#N/A
221,109,4.333333333,2.137254902,33,65,-0.3265,-0.0988,-6,3,0,#N/A
221,110,4.333333333,2.156862745,28,68,-0.4167,-0.0902,-5,3,0,#N/A
221,111,4.333333333,2.176470588,21,63,-0.5,-0.0833,-7,-5,0,#N/A
221,112,4.333333333,2.196078431,18,74,-0.6087,-0.1087,-3,11,0,#N/A
221,113,4.333333333,2.215686275,18,75,-0.6129,-0.0042,0,1,0,#N/A
221,114,4.333333333,2.235294118,13,72,-0.6941,-0.0812,-5,-3,0,#N/A
221,115,4.333333333,2.254901961,13,75,-0.7045,-0.0104,0,3,0,#N/A
221,116,4.333333333,2.274509804,11,78,-0.7528,-0.0483,-2,3,0,#N/A
221,117,4.333333333,2.294117647,9,83,-0.8043,-0.0515,-2,5,0,#N/A
221,118,4.333333333,2.31372549,5,84,-0.8876,-0.0833,-4,1,0,#N/A
221,119,4.333333333,2.333333333,6,75,-0.8519,0.0357,1,-9,0,#N/A
221,120,4.333333333,2.352941176,0,80,-1,-0.1481,-6,5,0,#N/A
221,121,4.333333333,2.37254902,0,84,-1,0,0,4,0,#N/A
221,122,4.333333333,2.392156863,0,83,-1,0,0,-1,0,#N/A
221,123,4.333333333,2.411764706,4,83,-0.908,0.092,4,0,0,#N/A
221,124,4.333333333,2.431372549,0,80,-1,-0.092,-4,-3,0,#N/A
221,125,4.333333333,2.450980392,1,71,-0.9722,0.0278,1,-9,0,#N/A
221,126,4.333333333,2.470588235,5,82,-0.8851,0.0871,4,11,0,#N/A
221,127,4.333333333,2.490196078,5,77,-0.878,0.0071,0,-5,0,#N/A
221,128,4.333333333,2.509803922,15,79,-0.6809,0.1971,10,2,0,#N/A
221,129,4.333333333,2.529411765,17,79,-0.6458,0.0351,2,0,0,#N/A
221,130,4.333333333,2.549019608,22,71,-0.5269,0.1189,5,-8,0,#N/A
221,131,4.333333333,2.568627451,26,73,-0.4747,0.0522,4,2,0,#N/A
221,132,4.333333333,2.588235294,30,64,-0.3617,0.113,4,-9,0,#N/A
221,133,4.333333333,2.607843137,27,67,-0.4255,-0.0638,-3,3,0,#N/A
221,134,4.333333333,2.62745098,33,62,-0.3053,0.1202,6,-5,0,#N/A
221,135,4.333333333,2.647058824,36,65,-0.2871,0.0182,3,3,0,#N/A
221,136,4.333333333,2.666666667,47,60,-0.1215,0.1656,11,-5,0,#N/A
221,137,4.333333333,2.68627451,44,54,-0.102,0.0195,-3,-6,0,#N/A
221,138,4.333333333,2.705882353,51,49,0.02,0.122,7,-5,0,#N/A
221,139,4.333333333,2.725490196,57,48,0.0857,0.0657,6,-1,0,#N/A
221,140,4.333333333,2.745098039,60,43,0.165,0.0793,3,-5,0,#N/A
221,141,4.333333333,2.764705882,64,46,0.1636,-0.0014,4,3,0,#N/A
221,142,4.333333333,2.784313725,62,39,0.2277,0.0641,-2,-7,0,#N/A
221,143,4.333333333,2.803921569,71,37,0.3148,0.0871,9,-2,0,#N/A
221,144,4.333333333,2.823529412,74,30,0.4231,0.1083,3,-7,0,#N/A
221,145,4.333333333,2.843137255,76,33,0.3945,-0.0286,2,3,0,#N/A
221,146,4.333333333,2.862745098,75,39,0.3158,-0.0787,-1,6,0,#N/A
221,147,4.333333333,2.882352941,75,35,0.3636,0.0478,0,-4,0,#N/A
221,148,4.333333333,2.901960784,74,15,0.6629,0.2993,-1,-20,0,#N/A
221,149,4.333333333,2.921568627,81,37,0.3729,-0.29,7,22,0,#N/A
221,150,4.333333333,2.941176471,78,32,0.4182,0.0453,-3,-5,0,#N/A
221,151,4.333333333,2.960784314,74,37,0.3333,-0.0849,-4,5,0,#N/A
221,152,4.333333333,2.980392157,75,32,0.4019,0.0686,1,-5,0,#N/A
221,153,4.333333333,3,71,42,0.2566,-0.1453,-4,10,0,#N/A
221,154,4.333333333,3.019607843,61,38,0.2323,-0.0243,-10,-4,0,#N/A
221,155,4.333333333,3.039215686,65,43,0.2037,-0.0286,4,5,0,#N/A
221,156,4.333333333,3.058823529,59,41,0.18,-0.0237,-6,-2,0,#N/A
221,157,4.333333333,3.078431373,55,45,0.1,-0.08,-4,4,0,#N/A
221,158,4.333333333,3.098039216,54,51,0.0286,-0.0714,-1,6,0,#N/A
221,159,4.333333333,3.117647059,51,44,0.0737,0.0451,-3,-7,0,#N/A
221,160,4.333333333,3.137254902,45,58,-0.1262,-0.1999,-6,14,0,#N/A
221,161,4.333333333,3.156862745,43,57,-0.14,-0.0138,-2,-1,0,#N/A
221,162,4.333333333,3.176470588,32,58,-0.2889,-0.1489,-11,1,0,#N/A
221,163,4.333333333,3.196078431,35,65,-0.3,-0.0111,3,7,0,#N/A
221,164,4.333333333,3.215686275,32,71,-0.3786,-0.0786,-3,6,0,#N/A
221,165,4.333333333,3.235294118,19,76,-0.6,-0.2214,-13,5,0,#N/A
221,166,4.333333333,3.254901961,18,74,-0.6087,-0.0087,-1,-2,0,#N/A
221,167,4.333333333,3.274509804,21,74,-0.5579,0.0508,3,0,0,#N/A
221,168,4.333333333,3.294117647,11,73,-0.7381,-0.1802,-10,-1,0,#N/A
221,169,4.333333333,3.31372549,12,80,-0.7391,-0.001,1,7,0,#N/A
221,170,4.333333333,3.333333333,7,80,-0.8391,-0.1,-5,0,0,#N/A
221,171,4.333333333,3.352941176,5,70,-0.8667,-0.0276,-2,-10,0,#N/A
221,172,4.333333333,3.37254902,7,83,-0.8444,0.0223,2,13,0,#N/A
221,173,4.333333333,3.392156863,0,81,-1,-0.1556,-7,-2,0,#N/A
221,174,4.333333333,3.411764706,1,86,-0.977,0.023,1,5,0,#N/A
221,175,4.333333333,3.431372549,4,78,-0.9024,0.0746,3,-8,0,#N/A
221,176,4.333333333,3.450980392,0,82,-1,-0.0976,-4,4,0,#N/A
221,177,4.333333333,3.470588235,0,81,-1,0,0,-1,0,#N/A
221,178,4.333333333,3.490196078,2,77,-0.9494,0.0506,2,-4,0,#N/A
221,179,4.333333333,3.509803922,1,93,-0.9787,-0.0293,-1,16,0,#N/A
221,180,4.333333333,3.529411765,4,83,-0.908,0.0707,3,-10,0,#N/A
221,181,4.333333333,3.549019608,7,88,-0.8526,0.0554,3,5,0,#N/A
221,182,4.333333333,3.568627451,13,77,-0.7111,0.1415,6,-11,0,#N/A
221,183,4.333333333,3.588235294,21,72,-0.5484,0.1627,8,-5,0,#N/A
221,184,4.333333333,3.607843137,24,67,-0.4725,0.0759,3,-5,0,#N/A
221,185,4.333333333,3.62745098,24,72,-0.5,-0.0275,0,5,0,#N/A
221,186,4.333333333,3.647058824,29,70,-0.4141,0.0859,5,-2,0,#N/A
221,187,4.333333333,3.666666667,37,64,-0.2673,0.1468,8,-6,0,#N/A
221,188,4.333333333,3.68627451,33,62,-0.3053,-0.038,-4,-2,0,#N/A
221,189,4.333333333,3.705882353,44,59,-0.1456,0.1597,11,-3,0,#N/A
221,190,4.333333333,3.725490196,48,54,-0.0588,0.0868,4,-5,0,#N/A
221,191,4.333333333,3.745098039,51,50,0.0099,0.0687,3,-4,0,#N/A
221,192,4.333333333,3.764705882,54,50,0.0385,0.0286,3,0,0,#N/A
221,193,4.333333333,3.784313725,56,47,0.0874,0.0489,2,-3,0,#N/A
221,194,4.333333333,3.803921569,62,45,0.1589,0.0715,6,-2,0,#N/A
221,195,4.333333333,3.823529412,67,36,0.301,0.1421,5,-9,0,#N/A
221,196,4.333333333,3.843137255,67,39,0.2642,-0.0368,0,3,0,#N/A
221,197,4.333333333,3.862745098,69,36,0.3143,0.0501,2,-3,0,#N/A
221,198,4.333333333,3.882352941,78,32,0.4182,0.1039,9,-4,0,#N/A
221,199,4.333333333,3.901960784,71,34,0.3524,-0.0658,-7,2,0,#N/A
221,200,4.333333333,3.921568627,60,36,0.25,-0.1024,-11,2,0,#N/A
221,201,4.333333333,3.941176471,75,35,0.3636,0.1136,15,-1,0,#N/A
221,202,4.333333333,3.960784314,75,28,0.4563,0.0927,0,-7,0,#N/A
221,203,4.333333333,3.980392157,72,32,0.3846,-0.0717,-3,4,0,#N/A
221,204,4.333333333,4,75,31,0.4151,0.0305,3,-1,0,#N/A
221,205,4.333333333,4.019607843,73,33,0.3774,-0.0377,-2,2,0,#N/A
221,206,4.333333333,4.039215686,75,37,0.3393,-0.0381,2,4,0,#N/A
221,207,4.333333333,4.058823529,70,35,0.3333,-0.006,-5,-2,0,#N/A
221,208,4.333333333,4.078431373,68,41,0.2477,-0.0856,-2,6,0,#N/A
221,209,4.333333333,4.098039216,70,44,0.2281,-0.0196,2,3,0,#N/A
221,210,4.333333333,4.117647059,62,45,0.1589,-0.0692,-8,1,0,#N/A
221,211,4.333333333,4.137254902,64,49,0.1327,-0.0262,2,4,0,#N/A
221,212,4.333333333,4.156862745,56,51,0.0467,-0.086,-8,2,0,#N/A
221,213,4.333333333,4.176470588,52,51,0.0097,-0.037,-4,0,0,#N/A
221,214,4.333333333,4.196078431,54,49,0.0485,0.0388,2,-2,0,#N/A
221,215,4.333333333,4.215686275,46,60,-0.1321,-0.1806,-8,11,0,#N/A
221,216,4.333333333,4.235294118,39,60,-0.2121,-0.08,-7,0,0,#N/A
221,217,4.333333333,4.254901961,35,53,-0.2045,0.0076,-4,-7,0,#N/A
221,218,4.333333333,4.274509804,35,62,-0.2784,-0.0739,0,9,0,#N/A
221,219,4.333333333,4.294117647,30,68,-0.3878,-0.1094,-5,6,0,#N/A
221,220,4.333333333,4.31372549,26,77,-0.4951,-0.1073,-4,9,0,#N/A
221,221,4.333333333,4.333333333,22,71,-0.5269,-0.0318,-4,-6,0,#N/A
221,222,4.333333333,4.352941176,18,78,-0.625,-0.0981,-4,7,0,#N/A
221,223,4.333333333,4.37254902,19,79,-0.6122,0.0128,1,1,0,#N/A
221,224,4.333333333,4.392156863,6,87,-0.871,-0.2588,-13,8,0,#N/A
221,225,4.333333333,4.411764706,12,83,-0.7474,0.1236,6,-4,0,#N/A
221,226,4.333333333,4.431372549,9,85,-0.8085,-0.0611,-3,2,0,#N/A
221,227,4.333333333,4.450980392,4,73,-0.8961,-0.0876,-5,-12,0,#N/A
221,228,4.333333333,4.470588235,0,82,-1,-0.1039,-4,9,0,#N/A
221,229,4.333333333,4.490196078,1,82,-0.9759,0.0241,1,0,0,#N/A
221,230,4.333333333,4.509803922,1,79,-0.975,0.0009,0,-3,0,#N/A
221,231,4.333333333,4.529411765,2,87,-0.9551,0.0199,1,8,0,#N/A
221,232,4.333333333,4.549019608,0,84,-1,-0.0449,-2,-3,0,#N/A
221,233,4.333333333,4.568627451,5,80,-0.8824,0.1176,5,-4,0,#N/A
221,234,4.333333333,4.588235294,0,88,-1,-0.1176,-5,8,0,#N/A
221,235,4.333333333,4.607843137,3,80,-0.9277,0.0723,3,-8,0,#N/A
221,236,4.333333333,4.62745098,7,83,-0.8444,0.0833,4,3,0,#N/A
221,237,4.333333333,4.647058824,3,80,-0.9277,-0.0833,-4,-3,0,#N/A
221,238,4.333333333,4.666666667,4,83,-0.908,0.0197,1,3,0,#N/A
221,239,4.333333333,4.68627451,2,84,-0.9535,-0.0455,-2,1,0,#N/A
221,240,4.333333333,4.705882353,2,83,-0.9529,0.0006,0,-1,0,#N/A
221,241,4.333333333,4.725490196,6,86,-0.8696,0.0833,4,3,0,#N/A
221,242,4.333333333,4.745098039,4,81,-0.9059,-0.0363,-2,-5,0,#N/A
221,243,4.333333333,4.764705882,4,84,-0.9091,-0.0032,0,3,0,#N/A
221,244,4.333333333,4.784313725,4,81,-0.9059,0.0032,0,-3,0,#N/A
221,245,4.333333333,4.803921569,6,80,-0.8605,0.0454,2,-1,0,#N/A
221,246,4.333333333,4.823529412,8,75,-0.8072,0.0533,2,-5,0,#N/A
221,247,4.333333333,4.843137255,9,79,-0.7955,0.0117,1,4,0,#N/A
221,248,4.333333333,4.862745098,4,84,-0.9091,-0.1136,-5,5,0,#N/A
221,249,4.333333333,4.882352941,2,85,-0.954,-0.0449,-2,1,0,#N/A
221,250,4.333333333,4.901960784,6,81,-0.8621,0.0919,4,-4,0,#N/A
221,251,4.333333333,4.921568627,3,80,-0.9277,-0.0656,-3,-1,0,#N/A
221,252,4.333333333,4.941176471,4,82,-0.907,0.0207,1,2,0,#N/A
221,253,4.333333333,4.960784314,8,83,-0.8242,0.0828,4,1,0,#N/A
0,0,0,0,63,32,0.3263,,,,0,#N/A
220,0,4.31372549,0,63,29,0.3696,0.0433,0,-3,0,#N/A
220,1,4.31372549,0.019607843,63,35,0.2857,-0.0839,0,6,0,#N/A
220,2,4.31372549,0.039215686,58,34,0.2609,-0.0248,-5,-1,0,#N/A
